canton_code,canton_name,noga_division,noga_label,year,etablissements,emplois,emplois_eq_plein_temps
20,"Thurgau",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,782,3190,2768
20,"Thurgau",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,744,6761,5808
20,"Thurgau",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,1441,7955,5707
20,"Thurgau",49,"49 Transports terrestres et transport par conduites",2023,292,2979,2487
20,"Thurgau",50,"50 Transports par eau",2023,4,90,79
20,"Thurgau",51,"51 Transports aériens",2023,4,,
20,"Thurgau",52,"52 Entreposage et services auxiliaires des transports",2023,68,1605,1255
20,"Thurgau",53,"53 Activités de poste et de courrier",2023,58,1275,1166
20,"Thurgau",55,"55 Hébergement",2023,105,1136,856
20,"Thurgau",56,"56 Restauration",2023,720,3138,2098
20,"Thurgau",58,"58 Édition",2023,42,196,139
20,"Thurgau",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,66,131,74
20,"Thurgau",60,"60 Programmation et diffusion",2023,,,9
20,"Thurgau",61,"61 Télécommunications",2023,22,169,152
20,"Thurgau",62,"62 Programmation, conseil et autres activités informatiques",2023,521,1907,1572
20,"Thurgau",63,"63 Services d'information",2023,27,219,182
20,"Thurgau",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,212,1859,1516
20,"Thurgau",65,"65 Assurance",2023,34,203,138
20,"Thurgau",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,210,1168,929
20,"Thurgau",68,"68 Activités immobilières",2023,663,1705,1009
20,"Thurgau",69,"69 Activités juridiques et comptables",2023,541,1368,953
20,"Thurgau",70,"70 Activités des sièges sociaux, conseil de gestion",2023,676,2178,1708
20,"Thurgau",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,713,3603,2941
20,"Thurgau",72,"72 Recherche-développement scientifique",2023,36,636,558
20,"Thurgau",73,"73 Publicité et études de marché",2023,161,595,341
20,"Thurgau",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,488,915,582
20,"Thurgau",75,"75 Activités vétérinaires",2023,48,301,218
20,"Thurgau",77,"77 Activités de location et location-bail",2023,65,331,259
20,"Thurgau",78,"78 Activités liées à l'emploi",2023,77,1934,1542
20,"Thurgau",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,47,345,232
20,"Thurgau",80,"80 Enquêtes et sécurité",2023,23,578,194
20,"Thurgau",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,673,3593,2487
20,"Thurgau",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,92,1072,789
20,"Thurgau",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,270,4667,3545
20,"Thurgau",85,"85 Enseignement",2023,1102,9972,5956
20,"Thurgau",86,"86 Activités pour la santé humaine",2023,1691,12818,8661
20,"Thurgau",87,"87 Hébergement médico-social et social",2023,115,6849,4661
20,"Thurgau",88,"88 Action sociale sans hébergement",2023,426,3366,1819
20,"Thurgau",90,"90 Activités créatives, artistiques et de spectacle",2023,370,581,262
20,"Thurgau",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,30,218,120
20,"Thurgau",92,"92 Organisation de jeux de hasard et d'argent",2023,4,17,6
20,"Thurgau",93,"93 Activités sportives, récréatives et de loisirs",2023,307,1400,697
20,"Thurgau",94,"94 Activités des organisations associatives",2023,380,2475,1374
20,"Thurgau",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,74,113,80
20,"Thurgau",96,"96 Autres services personnels",2023,1466,2221,1400
21,"Ticino",999,"Division économique - total",2023,40669,252486,203267
21,"Ticino",1,"01 Culture et production animale, chasse et services annexes",2023,1052,2989,1929
21,"Ticino",2,"02 Sylviculture et exploitation forestière",2023,84,456,414
21,"Ticino",3,"03 Pêche et aquaculture",2023,5,5,5
21,"Ticino",5,"05 Extraction de houille et de lignite",2023,0,0,0
21,"Ticino",6,"06 Extraction d'hydrocarbures",2023,0,0,0
21,"Ticino",7,"07 Extraction de minerais métalliques",2023,0,0,0
21,"Ticino",8,"08 Autres industries extractives",2023,19,242,234
21,"Ticino",9,"09 Services de soutien aux industries extractives",2023,0,0,0
21,"Ticino",10,"10 Industries alimentaires",2023,221,2373,2049
21,"Ticino",11,"11 Fabrication de boissons",2023,50,276,239
21,"Ticino",12,"12 Fabrication de produits à base de tabac",2023,,56,53
21,"Ticino",13,"13 Fabrication de textiles",2023,22,131,117
21,"Ticino",14,"14 Industrie de l'habillement",2023,124,1519,1384
21,"Ticino",15,"15 Industrie du cuir et de la chaussure",2023,21,338,309
21,"Ticino",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,247,1155,1070
21,"Ticino",17,"17 Industrie du papier et du carton",2023,11,243,231
21,"Ticino",18,"18 Imprimerie et reproduction d'enregistrements",2023,86,438,376
21,"Ticino",19,"19 Cokéfaction et raffinage",2023,,16,15
21,"Ticino",20,"20 Industrie chimique",2023,47,554,449
21,"Ticino",21,"21 Industrie pharmaceutique",2023,32,2418,2272
21,"Ticino",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,29,895,835
21,"Ticino",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,89,720,665
21,"Ticino",24,"24 Métallurgie",2023,15,1732,1649
21,"Ticino",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,324,3806,3508
21,"Ticino",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,101,4265,3915
21,"Ticino",27,"27 Fabrication d'équipements électriques",2023,34,1470,1377
21,"Ticino",28,"28 Fabrication de machines et équipements n.c.a.",2023,67,1631,1545
21,"Ticino",29,"29 Industrie automobile",2023,15,230,222
21,"Ticino",30,"30 Fabrication d'autres matériels de transport",2023,20,186,172
21,"Ticino",31,"31 Fabrication de meubles",2023,29,99,89
21,"Ticino",32,"32 Autres industries manufacturières",2023,196,3128,2919
21,"Ticino",33,"33 Réparation et installation de machines et d'équipements",2023,160,670,602
21,"Ticino",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,60,1824,1708
21,"Ticino",36,"36 Captage, traitement et distribution d'eau",2023,16,87,78
21,"Ticino",37,"37 Collecte et traitement des eaux usées",2023,25,317,301
21,"Ticino",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,59,624,576
21,"Ticino",39,"39 Dépollution et autres services de gestion des déchets",2023,,16,14
21,"Ticino",41,"41 Construction de bâtiments",2023,875,6760,6373
21,"Ticino",42,"42 Génie civil",2023,65,1038,999
21,"Ticino",43,"43 Travaux de construction spécialisés",2023,2403,12578,11730
21,"Ticino",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,1058,4729,4277
21,"Ticino",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,2065,12449,11081
21,"Ticino",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,3100,15244,11840
21,"Ticino",49,"49 Transports terrestres et transport par conduites",2023,730,6632,6070
21,"Ticino",50,"50 Transports par eau",2023,21,155,148
21,"Ticino",51,"51 Transports aériens",2023,11,106,87
21,"Ticino",52,"52 Entreposage et services auxiliaires des transports",2023,245,2795,2525
21,"Ticino",53,"53 Activités de poste et de courrier",2023,119,1560,1312
21,"Ticino",55,"55 Hébergement",2023,466,3922,3287
21,"Ticino",56,"56 Restauration",2023,1702,9088,7089
21,"Ticino",58,"58 Édition",2023,75,524,393
21,"Ticino",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,222,732,455
21,"Ticino",60,"60 Programmation et diffusion",2023,8,1378,1232
21,"Ticino",61,"61 Télécommunications",2023,51,734,668
21,"Ticino",62,"62 Programmation, conseil et autres activités informatiques",2023,1088,5584,4877
21,"Ticino",63,"63 Services d'information",2023,70,746,637
21,"Ticino",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,512,6327,5771
21,"Ticino",65,"65 Assurance",2023,50,1105,953
21,"Ticino",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,825,4945,4207
21,"Ticino",68,"68 Activités immobilières",2023,1219,3318,1971
21,"Ticino",69,"69 Activités juridiques et comptables",2023,1545,5679,4257
21,"Ticino",70,"70 Activités des sièges sociaux, conseil de gestion",2023,1804,4621,3658
21,"Ticino",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,1982,7457,6179
21,"Ticino",72,"72 Recherche-développement scientifique",2023,157,1158,972
21,"Ticino",73,"73 Publicité et études de marché",2023,298,1055,747
21,"Ticino",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,1275,1985,1352
21,"Ticino",75,"75 Activités vétérinaires",2023,77,344,246
21,"Ticino",77,"77 Activités de location et location-bail",2023,126,577,469
21,"Ticino",78,"78 Activités liées à l'emploi",2023,84,6819,5449
21,"Ticino",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,203,900,710
21,"Ticino",80,"80 Enquêtes et sécurité",2023,67,1278,943
21,"Ticino",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,1267,7067,4763
21,"Ticino",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,239,1062,820
21,"Ticino",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,649,10314,8695
21,"Ticino",85,"85 Enseignement",2023,1518,15801,9623
21,"Ticino",86,"86 Activités pour la santé humaine",2023,3750,21191,15693
21,"Ticino",87,"87 Hébergement médico-social et social",2023,140,9158,7223
21,"Ticino",88,"88 Action sociale sans hébergement",2023,383,4825,3170
21,"Ticino",90,"90 Activités créatives, artistiques et de spectacle",2023,612,1244,587
21,"Ticino",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,56,554,378
21,"Ticino",92,"92 Organisation de jeux de hasard et d'argent",2023,4,533,465
21,"Ticino",93,"93 Activités sportives, récréatives et de loisirs",2023,571,3285,1968
21,"Ticino",94,"94 Activités des organisations associatives",2023,692,3409,2159
21,"Ticino",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,148,260,209
21,"Ticino",96,"96 Autres services personnels",2023,2777,4552,3229
22,"Vaud",999,"Division économique - total",2023,66791,494652,396501
22,"Vaud",1,"01 Culture et production animale, chasse et services annexes",2023,3590,12401,8534
22,"Vaud",2,"02 Sylviculture et exploitation forestière",2023,126,573,504
22,"Vaud",3,"03 Pêche et aquaculture",2023,43,84,74
22,"Vaud",5,"05 Extraction de houille et de lignite",2023,0,0,0
22,"Vaud",6,"06 Extraction d'hydrocarbures",2023,0,0,0
22,"Vaud",7,"07 Extraction de minerais métalliques",2023,0,0,0
22,"Vaud",8,"08 Autres industries extractives",2023,21,277,262
22,"Vaud",9,"09 Services de soutien aux industries extractives",2023,0,0,0
22,"Vaud",10,"10 Industries alimentaires",2023,462,6444,5639
22,"Vaud",11,"11 Fabrication de boissons",2023,80,746,646
22,"Vaud",12,"12 Fabrication de produits à base de tabac",2023,,20,16
22,"Vaud",13,"13 Fabrication de textiles",2023,56,117,86
22,"Vaud",14,"14 Industrie de l'habillement",2023,150,194,108
22,"Vaud",15,"15 Industrie du cuir et de la chaussure",2023,22,39,27
22,"Vaud",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,628,2694,2490
22,"Vaud",17,"17 Industrie du papier et du carton",2023,13,211,196
22,"Vaud",18,"18 Imprimerie et reproduction d'enregistrements",2023,132,808,716
22,"Vaud",19,"19 Cokéfaction et raffinage",2023,0,0,0
22,"Vaud",20,"20 Industrie chimique",2023,90,1681,1573
22,"Vaud",21,"21 Industrie pharmaceutique",2023,28,3556,3446
22,"Vaud",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,39,554,524
22,"Vaud",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,131,1232,1156
22,"Vaud",24,"24 Métallurgie",2023,12,268,260
22,"Vaud",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,571,4027,3731
22,"Vaud",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,204,9650,9123
22,"Vaud",27,"27 Fabrication d'équipements électriques",2023,70,1378,1289
22,"Vaud",28,"28 Fabrication de machines et équipements n.c.a.",2023,63,3031,2923
22,"Vaud",29,"29 Industrie automobile",2023,13,291,278
22,"Vaud",30,"30 Fabrication d'autres matériels de transport",2023,34,857,804
22,"Vaud",31,"31 Fabrication de meubles",2023,77,432,395
22,"Vaud",32,"32 Autres industries manufacturières",2023,313,2338,2134
22,"Vaud",33,"33 Réparation et installation de machines et d'équipements",2023,224,1107,1014
22,"Vaud",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,72,2684,2461
22,"Vaud",36,"36 Captage, traitement et distribution d'eau",2023,47,353,303
22,"Vaud",37,"37 Collecte et traitement des eaux usées",2023,73,534,474
22,"Vaud",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,119,1220,1049
22,"Vaud",39,"39 Dépollution et autres services de gestion des déchets",2023,,28,26
22,"Vaud",41,"41 Construction de bâtiments",2023,1017,6986,6506
22,"Vaud",42,"42 Génie civil",2023,46,1781,1734
22,"Vaud",43,"43 Travaux de construction spécialisés",2023,3800,22485,20889
22,"Vaud",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,1495,7839,7176
22,"Vaud",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,1782,18157,16616
22,"Vaud",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,4851,29500,22479
22,"Vaud",49,"49 Transports terrestres et transport par conduites",2023,1161,12048,10751
22,"Vaud",50,"50 Transports par eau",2023,9,336,313
22,"Vaud",51,"51 Transports aériens",2023,8,87,74
22,"Vaud",52,"52 Entreposage et services auxiliaires des transports",2023,176,2928,2683
22,"Vaud",53,"53 Activités de poste et de courrier",2023,181,2913,2516
22,"Vaud",55,"55 Hébergement",2023,378,5631,4841
22,"Vaud",56,"56 Restauration",2023,2562,16662,12714
22,"Vaud",58,"58 Édition",2023,216,1894,1535
22,"Vaud",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,473,1113,703
22,"Vaud",60,"60 Programmation et diffusion",2023,11,820,678
22,"Vaud",61,"61 Télécommunications",2023,95,2442,2311
22,"Vaud",62,"62 Programmation, conseil et autres activités informatiques",2023,1666,11557,10496
22,"Vaud",63,"63 Services d'information",2023,97,667,596
22,"Vaud",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,561,6953,6233
22,"Vaud",65,"65 Assurance",2023,96,5275,4392
22,"Vaud",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,1051,6489,5610
22,"Vaud",68,"68 Activités immobilières",2023,1686,6918,4743
22,"Vaud",69,"69 Activités juridiques et comptables",2023,2059,7696,6216
22,"Vaud",70,"70 Activités des sièges sociaux, conseil de gestion",2023,2591,14703,12720
22,"Vaud",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,2163,12159,10424
22,"Vaud",72,"72 Recherche-développement scientifique",2023,347,5390,4905
22,"Vaud",73,"73 Publicité et études de marché",2023,365,1672,1232
22,"Vaud",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,2599,4891,3405
22,"Vaud",75,"75 Activités vétérinaires",2023,142,757,575
22,"Vaud",77,"77 Activités de location et location-bail",2023,206,1119,914
22,"Vaud",78,"78 Activités liées à l'emploi",2023,235,14981,11830
22,"Vaud",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,223,1012,789
22,"Vaud",80,"80 Enquêtes et sécurité",2023,75,2786,2178
22,"Vaud",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,1761,15988,10841
22,"Vaud",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,309,1426,1036
22,"Vaud",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,1037,18449,15107
22,"Vaud",85,"85 Enseignement",2023,3786,43635,31970
22,"Vaud",86,"86 Activités pour la santé humaine",2023,8381,52004,39210
22,"Vaud",87,"87 Hébergement médico-social et social",2023,343,16919,12384
22,"Vaud",88,"88 Action sociale sans hébergement",2023,1335,19536,13180
22,"Vaud",90,"90 Activités créatives, artistiques et de spectacle",2023,1363,3331,1769
22,"Vaud",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,129,1653,1126
22,"Vaud",92,"92 Organisation de jeux de hasard et d'argent",2023,5,500,416
22,"Vaud",93,"93 Activités sportives, récréatives et de loisirs",2023,1026,7117,4631
22,"Vaud",94,"94 Activités des organisations associatives",2023,1143,8431,5673
22,"Vaud",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,250,556,458
22,"Vaud",96,"96 Autres services personnels",2023,3992,6631,4662
23,"Valais / Wallis",999,"Division économique - total",2023,32000,198758,155176
23,"Valais / Wallis",1,"01 Culture et production animale, chasse et services annexes",2023,2690,10021,5675
23,"Valais / Wallis",2,"02 Sylviculture et exploitation forestière",2023,57,476,425
23,"Valais / Wallis",3,"03 Pêche et aquaculture",2023,9,75,67
23,"Valais / Wallis",5,"05 Extraction de houille et de lignite",2023,0,0,0
23,"Valais / Wallis",6,"06 Extraction d'hydrocarbures",2023,0,0,0
23,"Valais / Wallis",7,"07 Extraction de minerais métalliques",2023,0,0,0
23,"Valais / Wallis",8,"08 Autres industries extractives",2023,12,138,126
23,"Valais / Wallis",9,"09 Services de soutien aux industries extractives",2023,0,0,0
23,"Valais / Wallis",10,"10 Industries alimentaires",2023,227,1978,1666
23,"Valais / Wallis",11,"11 Fabrication de boissons",2023,96,837,682
23,"Valais / Wallis",12,"12 Fabrication de produits à base de tabac",2023,0,0,0
23,"Valais / Wallis",13,"13 Fabrication de textiles",2023,28,39,23
23,"Valais / Wallis",14,"14 Industrie de l'habillement",2023,83,91,47
23,"Valais / Wallis",15,"15 Industrie du cuir et de la chaussure",2023,7,14,8
23,"Valais / Wallis",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,485,2355,2149
23,"Valais / Wallis",17,"17 Industrie du papier et du carton",2023,5,21,13
23,"Valais / Wallis",18,"18 Imprimerie et reproduction d'enregistrements",2023,81,437,369
23,"Valais / Wallis",19,"19 Cokéfaction et raffinage",2023,0,0,0
23,"Valais / Wallis",20,"20 Industrie chimique",2023,50,1878,1814
23,"Valais / Wallis",21,"21 Industrie pharmaceutique",2023,11,5994,5829
23,"Valais / Wallis",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,16,159,139
23,"Valais / Wallis",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,51,375,344
23,"Valais / Wallis",24,"24 Métallurgie",2023,12,1193,1172
23,"Valais / Wallis",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,240,2270,2092
23,"Valais / Wallis",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,34,792,719
23,"Valais / Wallis",27,"27 Fabrication d'équipements électriques",2023,22,465,421
23,"Valais / Wallis",28,"28 Fabrication de machines et équipements n.c.a.",2023,32,1492,1424
23,"Valais / Wallis",29,"29 Industrie automobile",2023,5,30,27
23,"Valais / Wallis",30,"30 Fabrication d'autres matériels de transport",2023,8,72,64
23,"Valais / Wallis",31,"31 Fabrication de meubles",2023,51,229,207
23,"Valais / Wallis",32,"32 Autres industries manufacturières",2023,119,509,431
23,"Valais / Wallis",33,"33 Réparation et installation de machines et d'équipements",2023,109,499,443
23,"Valais / Wallis",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,84,2541,2297
23,"Valais / Wallis",36,"36 Captage, traitement et distribution d'eau",2023,15,42,33
23,"Valais / Wallis",37,"37 Collecte et traitement des eaux usées",2023,31,162,151
23,"Valais / Wallis",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,75,559,503
23,"Valais / Wallis",41,"41 Construction de bâtiments",2023,617,4808,4495
23,"Valais / Wallis",42,"42 Génie civil",2023,50,794,759
23,"Valais / Wallis",43,"43 Travaux de construction spécialisés",2023,2109,12120,11106
23,"Valais / Wallis",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,825,3817,3408
23,"Valais / Wallis",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,676,4125,3588
23,"Valais / Wallis",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,2516,14475,10869
23,"Valais / Wallis",49,"49 Transports terrestres et transport par conduites",2023,524,7670,6656
23,"Valais / Wallis",51,"51 Transports aériens",2023,11,358,285
23,"Valais / Wallis",52,"52 Entreposage et services auxiliaires des transports",2023,72,892,787
23,"Valais / Wallis",53,"53 Activités de poste et de courrier",2023,104,1146,961
23,"Valais / Wallis",55,"55 Hébergement",2023,958,8846,7521
23,"Valais / Wallis",56,"56 Restauration",2023,1796,10185,8097
23,"Valais / Wallis",58,"58 Édition",2023,41,179,133
23,"Valais / Wallis",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,146,223,132
23,"Valais / Wallis",60,"60 Programmation et diffusion",2023,6,194,135
23,"Valais / Wallis",61,"61 Télécommunications",2023,40,525,476
23,"Valais / Wallis",62,"62 Programmation, conseil et autres activités informatiques",2023,460,1498,1224
23,"Valais / Wallis",63,"63 Services d'information",2023,28,63,46
23,"Valais / Wallis",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,266,2147,1817
23,"Valais / Wallis",65,"65 Assurance",2023,40,283,228
23,"Valais / Wallis",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,349,3378,2816
23,"Valais / Wallis",68,"68 Activités immobilières",2023,1276,3067,1906
23,"Valais / Wallis",69,"69 Activités juridiques et comptables",2023,787,2517,1824
23,"Valais / Wallis",70,"70 Activités des sièges sociaux, conseil de gestion",2023,643,1524,1144
23,"Valais / Wallis",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,1050,5052,4173
23,"Valais / Wallis",72,"72 Recherche-développement scientifique",2023,69,1402,1260
23,"Valais / Wallis",73,"73 Publicité et études de marché",2023,154,529,350
23,"Valais / Wallis",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,878,1259,803
23,"Valais / Wallis",75,"75 Activités vétérinaires",2023,40,204,146
23,"Valais / Wallis",77,"77 Activités de location et location-bail",2023,78,261,204
23,"Valais / Wallis",78,"78 Activités liées à l'emploi",2023,70,4346,3489
23,"Valais / Wallis",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,164,1096,761
23,"Valais / Wallis",80,"80 Enquêtes et sécurité",2023,41,572,356
23,"Valais / Wallis",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,806,4290,3110
23,"Valais / Wallis",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,150,462,326
23,"Valais / Wallis",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,467,7207,5698
23,"Valais / Wallis",85,"85 Enseignement",2023,1509,11855,7619
23,"Valais / Wallis",86,"86 Activités pour la santé humaine",2023,2708,15638,11213
23,"Valais / Wallis",87,"87 Hébergement médico-social et social",2023,137,8236,5936
23,"Valais / Wallis",88,"88 Action sociale sans hébergement",2023,361,5085,3383
23,"Valais / Wallis",90,"90 Activités créatives, artistiques et de spectacle",2023,665,935,428
23,"Valais / Wallis",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,59,400,253
23,"Valais / Wallis",92,"92 Organisation de jeux de hasard et d'argent",2023,5,68,61
23,"Valais / Wallis",93,"93 Activités sportives, récréatives et de loisirs",2023,780,2467,1455
23,"Valais / Wallis",94,"94 Activités des organisations associatives",2023,513,3081,1832
23,"Valais / Wallis",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,81,129,94
23,"Valais / Wallis",96,"96 Autres services personnels",2023,2128,3604,2451
24,"Neuchâtel",999,"Division économique - total",2023,14333,114700,91932
24,"Neuchâtel",1,"01 Culture et production animale, chasse et services annexes",2023,762,2196,1648
24,"Neuchâtel",2,"02 Sylviculture et exploitation forestière",2023,48,181,164
24,"Neuchâtel",3,"03 Pêche et aquaculture",2023,10,15,12
24,"Neuchâtel",5,"05 Extraction de houille et de lignite",2023,0,0,0
24,"Neuchâtel",6,"06 Extraction d'hydrocarbures",2023,0,0,0
24,"Neuchâtel",7,"07 Extraction de minerais métalliques",2023,0,0,0
24,"Neuchâtel",8,"08 Autres industries extractives",2023,,34,34
24,"Neuchâtel",9,"09 Services de soutien aux industries extractives",2023,0,0,0
24,"Neuchâtel",10,"10 Industries alimentaires",2023,99,906,724
24,"Neuchâtel",11,"11 Fabrication de boissons",2023,28,86,61
24,"Neuchâtel",12,"12 Fabrication de produits à base de tabac",2023,,1374,1348
24,"Neuchâtel",13,"13 Fabrication de textiles",2023,13,18,11
24,"Neuchâtel",14,"14 Industrie de l'habillement",2023,32,48,26
24,"Neuchâtel",15,"15 Industrie du cuir et de la chaussure",2023,10,218,192
24,"Neuchâtel",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,195,779,697
24,"Neuchâtel",17,"17 Industrie du papier et du carton",2023,5,152,136
24,"Neuchâtel",18,"18 Imprimerie et reproduction d'enregistrements",2023,38,150,123
24,"Neuchâtel",19,"19 Cokéfaction et raffinage",2023,,302,298
24,"Neuchâtel",20,"20 Industrie chimique",2023,16,145,132
24,"Neuchâtel",21,"21 Industrie pharmaceutique",2023,9,1583,1530
24,"Neuchâtel",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,9,61,53
24,"Neuchâtel",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,34,506,478
24,"Neuchâtel",24,"24 Métallurgie",2023,6,504,484
24,"Neuchâtel",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,264,3368,3141
24,"Neuchâtel",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,337,17307,16360
24,"Neuchâtel",27,"27 Fabrication d'équipements électriques",2023,29,838,801
24,"Neuchâtel",28,"28 Fabrication de machines et équipements n.c.a.",2023,37,1767,1686
24,"Neuchâtel",29,"29 Industrie automobile",2023,,13,10
24,"Neuchâtel",30,"30 Fabrication d'autres matériels de transport",2023,4,,
24,"Neuchâtel",31,"31 Fabrication de meubles",2023,15,15,10
24,"Neuchâtel",32,"32 Autres industries manufacturières",2023,116,1776,1651
24,"Neuchâtel",33,"33 Réparation et installation de machines et d'équipements",2023,65,242,209
24,"Neuchâtel",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,15,578,540
24,"Neuchâtel",36,"36 Captage, traitement et distribution d'eau",2023,8,17,15
24,"Neuchâtel",37,"37 Collecte et traitement des eaux usées",2023,12,73,66
24,"Neuchâtel",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,18,197,176
24,"Neuchâtel",39,"39 Dépollution et autres services de gestion des déchets",2023,0,0,0
24,"Neuchâtel",41,"41 Construction de bâtiments",2023,175,1372,1274
24,"Neuchâtel",42,"42 Génie civil",2023,14,252,242
24,"Neuchâtel",43,"43 Travaux de construction spécialisés",2023,831,4143,3791
24,"Neuchâtel",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,351,1629,1430
24,"Neuchâtel",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,318,2710,2397
24,"Neuchâtel",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,1063,5709,4186
24,"Neuchâtel",49,"49 Transports terrestres et transport par conduites",2023,141,1577,1373
24,"Neuchâtel",50,"50 Transports par eau",2023,,28,26
24,"Neuchâtel",52,"52 Entreposage et services auxiliaires des transports",2023,41,398,339
24,"Neuchâtel",53,"53 Activités de poste et de courrier",2023,48,627,465
