source_scheme,source_code,target_scheme,target_code,relation,source_id
NOGA_2008,023,NACE_2.0,023,exactMatch,ofs-methodologie
NOGA_2008,0230,NACE_2.0,0230,exactMatch,ofs-methodologie
NOGA_2008,023000,NACE_2.0,0230,broadMatch,ofs-noga2008
NOGA_2008,024,NACE_2.0,024,exactMatch,ofs-methodologie
NOGA_2008,0240,NACE_2.0,0240,exactMatch,ofs-methodologie
NOGA_2008,024000,NACE_2.0,0240,broadMatch,ofs-noga2008
NOGA_2008,03,NACE_2.0,03,exactMatch,ofs-methodologie
NOGA_2008,031,NACE_2.0,031,exactMatch,ofs-methodologie
NOGA_2008,0311,NACE_2.0,0311,exactMatch,ofs-methodologie
NOGA_2008,031100,NACE_2.0,0311,broadMatch,ofs-noga2008
NOGA_2008,0312,NACE_2.0,0312,exactMatch,ofs-methodologie
NOGA_2008,031200,NACE_2.0,0312,broadMatch,ofs-noga2008
NOGA_2008,032,NACE_2.0,032,exactMatch,ofs-methodologie
NOGA_2008,0321,NACE_2.0,0321,exactMatch,ofs-methodologie
NOGA_2008,032100,NACE_2.0,0321,broadMatch,ofs-noga2008
NOGA_2008,0322,NACE_2.0,0322,exactMatch,ofs-methodologie
NOGA_2008,032200,NACE_2.0,0322,broadMatch,ofs-noga2008
NOGA_2008,05,NACE_2.0,05,exactMatch,ofs-methodologie
NOGA_2008,051,NACE_2.0,051,exactMatch,ofs-methodologie
NOGA_2008,0510,NACE_2.0,0510,exactMatch,ofs-methodologie
NOGA_2008,051000,NACE_2.0,0510,broadMatch,ofs-noga2008
NOGA_2008,052,NACE_2.0,052,exactMatch,ofs-methodologie
NOGA_2008,0520,NACE_2.0,0520,exactMatch,ofs-methodologie
NOGA_2008,052000,NACE_2.0,0520,broadMatch,ofs-noga2008
NOGA_2008,06,NACE_2.0,06,exactMatch,ofs-methodologie
NOGA_2008,061,NACE_2.0,061,exactMatch,ofs-methodologie
NOGA_2008,0610,NACE_2.0,0610,exactMatch,ofs-methodologie
NOGA_2008,061000,NACE_2.0,0610,broadMatch,ofs-noga2008
NOGA_2008,062,NACE_2.0,062,exactMatch,ofs-methodologie
NOGA_2008,0620,NACE_2.0,0620,exactMatch,ofs-methodologie
NOGA_2008,062000,NACE_2.0,0620,broadMatch,ofs-noga2008
NOGA_2008,07,NACE_2.0,07,exactMatch,ofs-methodologie
NOGA_2008,071,NACE_2.0,071,exactMatch,ofs-methodologie
NOGA_2008,0710,NACE_2.0,0710,exactMatch,ofs-methodologie
NOGA_2008,071000,NACE_2.0,0710,broadMatch,ofs-noga2008
NOGA_2008,072,NACE_2.0,072,exactMatch,ofs-methodologie
NOGA_2008,0721,NACE_2.0,0721,exactMatch,ofs-methodologie
NOGA_2008,072100,NACE_2.0,0721,broadMatch,ofs-noga2008
NOGA_2008,0729,NACE_2.0,0729,exactMatch,ofs-methodologie
NOGA_2008,072900,NACE_2.0,0729,broadMatch,ofs-noga2008
NOGA_2008,08,NACE_2.0,08,exactMatch,ofs-methodologie
NOGA_2008,081,NACE_2.0,081,exactMatch,ofs-methodologie
NOGA_2008,0811,NACE_2.0,0811,exactMatch,ofs-methodologie
NOGA_2008,081100,NACE_2.0,0811,broadMatch,ofs-noga2008
NOGA_2008,0812,NACE_2.0,0812,exactMatch,ofs-methodologie
NOGA_2008,081200,NACE_2.0,0812,broadMatch,ofs-noga2008
NOGA_2008,089,NACE_2.0,089,exactMatch,ofs-methodologie
NOGA_2008,0891,NACE_2.0,0891,exactMatch,ofs-methodologie
NOGA_2008,089100,NACE_2.0,0891,broadMatch,ofs-noga2008
NOGA_2008,0892,NACE_2.0,0892,exactMatch,ofs-methodologie
NOGA_2008,089200,NACE_2.0,0892,broadMatch,ofs-noga2008
NOGA_2008,0893,NACE_2.0,0893,exactMatch,ofs-methodologie
NOGA_2008,089300,NACE_2.0,0893,broadMatch,ofs-noga2008
NOGA_2008,0899,NACE_2.0,0899,exactMatch,ofs-methodologie
NOGA_2008,089900,NACE_2.0,0899,broadMatch,ofs-noga2008
NOGA_2008,09,NACE_2.0,09,exactMatch,ofs-methodologie
NOGA_2008,091,NACE_2.0,091,exactMatch,ofs-methodologie
NOGA_2008,0910,NACE_2.0,0910,exactMatch,ofs-methodologie
NOGA_2008,091000,NACE_2.0,0910,broadMatch,ofs-noga2008
NOGA_2008,099,NACE_2.0,099,exactMatch,ofs-methodologie
NOGA_2008,0990,NACE_2.0,0990,exactMatch,ofs-methodologie
NOGA_2008,099000,NACE_2.0,0990,broadMatch,ofs-noga2008
NOGA_2008,10,NACE_2.0,10,exactMatch,ofs-methodologie
NOGA_2008,101,NACE_2.0,101,exactMatch,ofs-methodologie
NOGA_2008,1011,NACE_2.0,1011,exactMatch,ofs-methodologie
NOGA_2008,101100,NACE_2.0,1011,broadMatch,ofs-noga2008
NOGA_2008,1012,NACE_2.0,1012,exactMatch,ofs-methodologie
NOGA_2008,101200,NACE_2.0,1012,broadMatch,ofs-noga2008
NOGA_2008,1013,NACE_2.0,1013,exactMatch,ofs-methodologie
NOGA_2008,101300,NACE_2.0,1013,broadMatch,ofs-noga2008
NOGA_2008,102,NACE_2.0,102,exactMatch,ofs-methodologie
NOGA_2008,1020,NACE_2.0,1020,exactMatch,ofs-methodologie
NOGA_2008,102000,NACE_2.0,1020,broadMatch,ofs-noga2008
NOGA_2008,103,NACE_2.0,103,exactMatch,ofs-methodologie
NOGA_2008,1031,NACE_2.0,1031,exactMatch,ofs-methodologie
NOGA_2008,103100,NACE_2.0,1031,broadMatch,ofs-noga2008
NOGA_2008,1032,NACE_2.0,1032,exactMatch,ofs-methodologie
NOGA_2008,103200,NACE_2.0,1032,broadMatch,ofs-noga2008
NOGA_2008,1039,NACE_2.0,1039,exactMatch,ofs-methodologie
NOGA_2008,103900,NACE_2.0,1039,broadMatch,ofs-noga2008
NOGA_2008,104,NACE_2.0,104,exactMatch,ofs-methodologie
NOGA_2008,1041,NACE_2.0,1041,exactMatch,ofs-methodologie
NOGA_2008,104100,NACE_2.0,1041,broadMatch,ofs-noga2008
NOGA_2008,1042,NACE_2.0,1042,exactMatch,ofs-methodologie
NOGA_2008,104200,NACE_2.0,1042,broadMatch,ofs-noga2008
NOGA_2008,105,NACE_2.0,105,exactMatch,ofs-methodologie
NOGA_2008,1051,NACE_2.0,1051,exactMatch,ofs-methodologie
NOGA_2008,105101,NACE_2.0,1051,broadMatch,ofs-noga2008
NOGA_2008,105102,NACE_2.0,1051,broadMatch,ofs-noga2008
NOGA_2008,105103,NACE_2.0,1051,broadMatch,ofs-noga2008
NOGA_2008,1052,NACE_2.0,1052,exactMatch,ofs-methodologie
NOGA_2008,105200,NACE_2.0,1052,broadMatch,ofs-noga2008
NOGA_2008,106,NACE_2.0,106,exactMatch,ofs-methodologie
NOGA_2008,1061,NACE_2.0,1061,exactMatch,ofs-methodologie
NOGA_2008,106100,NACE_2.0,1061,broadMatch,ofs-noga2008
NOGA_2008,1062,NACE_2.0,1062,exactMatch,ofs-methodologie
NOGA_2008,106200,NACE_2.0,1062,broadMatch,ofs-noga2008
NOGA_2008,107,NACE_2.0,107,exactMatch,ofs-methodologie
NOGA_2008,1071,NACE_2.0,1071,exactMatch,ofs-methodologie
NOGA_2008,107100,NACE_2.0,1071,broadMatch,ofs-noga2008
NOGA_2008,1072,NACE_2.0,1072,exactMatch,ofs-methodologie
NOGA_2008,107200,NACE_2.0,1072,broadMatch,ofs-noga2008
NOGA_2008,1073,NACE_2.0,1073,exactMatch,ofs-methodologie
NOGA_2008,107300,NACE_2.0,1073,broadMatch,ofs-noga2008
NOGA_2008,108,NACE_2.0,108,exactMatch,ofs-methodologie
NOGA_2008,1081,NACE_2.0,1081,exactMatch,ofs-methodologie
NOGA_2008,108100,NACE_2.0,1081,broadMatch,ofs-noga2008
NOGA_2008,1082,NACE_2.0,1082,exactMatch,ofs-methodologie
NOGA_2008,108201,NACE_2.0,1082,broadMatch,ofs-noga2008
NOGA_2008,108202,NACE_2.0,1082,broadMatch,ofs-noga2008
NOGA_2008,1083,NACE_2.0,1083,exactMatch,ofs-methodologie
NOGA_2008,108300,NACE_2.0,1083,broadMatch,ofs-noga2008
NOGA_2008,1084,NACE_2.0,1084,exactMatch,ofs-methodologie
NOGA_2008,108400,NACE_2.0,1084,broadMatch,ofs-noga2008
NOGA_2008,1085,NACE_2.0,1085,exactMatch,ofs-methodologie
NOGA_2008,108500,NACE_2.0,1085,broadMatch,ofs-noga2008
NOGA_2008,1086,NACE_2.0,1086,exactMatch,ofs-methodologie
NOGA_2008,108600,NACE_2.0,1086,broadMatch,ofs-noga2008
NOGA_2008,1089,NACE_2.0,1089,exactMatch,ofs-methodologie
NOGA_2008,108900,NACE_2.0,1089,broadMatch,ofs-noga2008
NOGA_2008,109,NACE_2.0,109,exactMatch,ofs-methodologie
NOGA_2008,1091,NACE_2.0,1091,exactMatch,ofs-methodologie
NOGA_2008,109100,NACE_2.0,1091,broadMatch,ofs-noga2008
NOGA_2008,1092,NACE_2.0,1092,exactMatch,ofs-methodologie
NOGA_2008,109200,NACE_2.0,1092,broadMatch,ofs-noga2008
NOGA_2008,11,NACE_2.0,11,exactMatch,ofs-methodologie
NOGA_2008,110,NACE_2.0,110,exactMatch,ofs-methodologie
NOGA_2008,1101,NACE_2.0,1101,exactMatch,ofs-methodologie
NOGA_2008,110100,NACE_2.0,1101,broadMatch,ofs-noga2008
NOGA_2008,1102,NACE_2.0,1102,exactMatch,ofs-methodologie
NOGA_2008,110200,NACE_2.0,1102,broadMatch,ofs-noga2008
NOGA_2008,1103,NACE_2.0,1103,exactMatch,ofs-methodologie
NOGA_2008,110300,NACE_2.0,1103,broadMatch,ofs-noga2008
NOGA_2008,1104,NACE_2.0,1104,exactMatch,ofs-methodologie
NOGA_2008,110400,NACE_2.0,1104,broadMatch,ofs-noga2008
NOGA_2008,1105,NACE_2.0,1105,exactMatch,ofs-methodologie
NOGA_2008,110500,NACE_2.0,1105,broadMatch,ofs-noga2008
NOGA_2008,1106,NACE_2.0,1106,exactMatch,ofs-methodologie
NOGA_2008,110600,NACE_2.0,1106,broadMatch,ofs-noga2008
NOGA_2008,1107,NACE_2.0,1107,exactMatch,ofs-methodologie
NOGA_2008,110700,NACE_2.0,1107,broadMatch,ofs-noga2008
NOGA_2008,12,NACE_2.0,12,exactMatch,ofs-methodologie
NOGA_2008,120,NACE_2.0,120,exactMatch,ofs-methodologie
NOGA_2008,1200,NACE_2.0,1200,exactMatch,ofs-methodologie
NOGA_2008,120000,NACE_2.0,1200,broadMatch,ofs-noga2008
NOGA_2008,13,NACE_2.0,13,exactMatch,ofs-methodologie
NOGA_2008,131,NACE_2.0,131,exactMatch,ofs-methodologie
NOGA_2008,1310,NACE_2.0,1310,exactMatch,ofs-methodologie
NOGA_2008,131001,NACE_2.0,1310,broadMatch,ofs-noga2008
NOGA_2008,131002,NACE_2.0,1310,broadMatch,ofs-noga2008
NOGA_2008,131003,NACE_2.0,1310,broadMatch,ofs-noga2008
NOGA_2008,131004,NACE_2.0,1310,broadMatch,ofs-noga2008
NOGA_2008,132,NACE_2.0,132,exactMatch,ofs-methodologie
NOGA_2008,1320,NACE_2.0,1320,exactMatch,ofs-methodologie
NOGA_2008,132001,NACE_2.0,1320,broadMatch,ofs-noga2008
NOGA_2008,132002,NACE_2.0,1320,broadMatch,ofs-noga2008
NOGA_2008,132003,NACE_2.0,1320,broadMatch,ofs-noga2008
NOGA_2008,133,NACE_2.0,133,exactMatch,ofs-methodologie
NOGA_2008,1330,NACE_2.0,1330,exactMatch,ofs-methodologie
NOGA_2008,133000,NACE_2.0,1330,broadMatch,ofs-noga2008
NOGA_2008,139,NACE_2.0,139,exactMatch,ofs-methodologie
NOGA_2008,1391,NACE_2.0,1391,exactMatch,ofs-methodologie
NOGA_2008,139100,NACE_2.0,1391,broadMatch,ofs-noga2008
NOGA_2008,1392,NACE_2.0,1392,exactMatch,ofs-methodologie
NOGA_2008,139201,NACE_2.0,1392,broadMatch,ofs-noga2008
NOGA_2008,139202,NACE_2.0,1392,broadMatch,ofs-noga2008
NOGA_2008,139203,NACE_2.0,1392,broadMatch,ofs-noga2008
NOGA_2008,1393,NACE_2.0,1393,exactMatch,ofs-methodologie
NOGA_2008,139300,NACE_2.0,1393,broadMatch,ofs-noga2008
NOGA_2008,1394,NACE_2.0,1394,exactMatch,ofs-methodologie
NOGA_2008,139400,NACE_2.0,1394,broadMatch,ofs-noga2008
NOGA_2008,1395,NACE_2.0,1395,exactMatch,ofs-methodologie
NOGA_2008,139500,NACE_2.0,1395,broadMatch,ofs-noga2008
NOGA_2008,1396,NACE_2.0,1396,exactMatch,ofs-methodologie
NOGA_2008,139600,NACE_2.0,1396,broadMatch,ofs-noga2008
NOGA_2008,1399,NACE_2.0,1399,exactMatch,ofs-methodologie
NOGA_2008,139901,NACE_2.0,1399,broadMatch,ofs-noga2008
NOGA_2008,139902,NACE_2.0,1399,broadMatch,ofs-noga2008
NOGA_2008,139903,NACE_2.0,1399,broadMatch,ofs-noga2008
NOGA_2008,14,NACE_2.0,14,exactMatch,ofs-methodologie
NOGA_2008,141,NACE_2.0,141,exactMatch,ofs-methodologie
NOGA_2008,1411,NACE_2.0,1411,exactMatch,ofs-methodologie
NOGA_2008,141100,NACE_2.0,1411,broadMatch,ofs-noga2008
NOGA_2008,1412,NACE_2.0,1412,exactMatch,ofs-methodologie
NOGA_2008,141200,NACE_2.0,1412,broadMatch,ofs-noga2008
NOGA_2008,1413,NACE_2.0,1413,exactMatch,ofs-methodologie
NOGA_2008,141301,NACE_2.0,1413,broadMatch,ofs-noga2008
NOGA_2008,141302,NACE_2.0,1413,broadMatch,ofs-noga2008
NOGA_2008,141303,NACE_2.0,1413,broadMatch,ofs-noga2008
NOGA_2008,1414,NACE_2.0,1414,exactMatch,ofs-methodologie
NOGA_2008,141401,NACE_2.0,1414,broadMatch,ofs-noga2008
NOGA_2008,141402,NACE_2.0,1414,broadMatch,ofs-noga2008
NOGA_2008,141403,NACE_2.0,1414,broadMatch,ofs-noga2008
NOGA_2008,1419,NACE_2.0,1419,exactMatch,ofs-methodologie
NOGA_2008,141900,NACE_2.0,1419,broadMatch,ofs-noga2008
NOGA_2008,142,NACE_2.0,142,exactMatch,ofs-methodologie
NOGA_2008,1420,NACE_2.0,1420,exactMatch,ofs-methodologie
NOGA_2008,142000,NACE_2.0,1420,broadMatch,ofs-noga2008
NOGA_2008,143,NACE_2.0,143,exactMatch,ofs-methodologie
NOGA_2008,1431,NACE_2.0,1431,exactMatch,ofs-methodologie
NOGA_2008,143100,NACE_2.0,1431,broadMatch,ofs-noga2008
NOGA_2008,1439,NACE_2.0,1439,exactMatch,ofs-methodologie
NOGA_2008,143900,NACE_2.0,1439,broadMatch,ofs-noga2008
NOGA_2008,15,NACE_2.0,15,exactMatch,ofs-methodologie
NOGA_2008,151,NACE_2.0,151,exactMatch,ofs-methodologie
NOGA_2008,1511,NACE_2.0,1511,exactMatch,ofs-methodologie
NOGA_2008,151100,NACE_2.0,1511,broadMatch,ofs-noga2008
NOGA_2008,1512,NACE_2.0,1512,exactMatch,ofs-methodologie
NOGA_2008,151200,NACE_2.0,1512,broadMatch,ofs-noga2008
NOGA_2008,152,NACE_2.0,152,exactMatch,ofs-methodologie
NOGA_2008,1520,NACE_2.0,1520,exactMatch,ofs-methodologie
NOGA_2008,152000,NACE_2.0,1520,broadMatch,ofs-noga2008
NOGA_2008,16,NACE_2.0,16,exactMatch,ofs-methodologie
NOGA_2008,161,NACE_2.0,161,exactMatch,ofs-methodologie
NOGA_2008,1610,NACE_2.0,1610,exactMatch,ofs-methodologie
NOGA_2008,161001,NACE_2.0,1610,broadMatch,ofs-noga2008
NOGA_2008,161002,NACE_2.0,1610,broadMatch,ofs-noga2008
NOGA_2008,161003,NACE_2.0,1610,broadMatch,ofs-noga2008
NOGA_2008,162,NACE_2.0,162,exactMatch,ofs-methodologie
NOGA_2008,1621,NACE_2.0,1621,exactMatch,ofs-methodologie
NOGA_2008,162100,NACE_2.0,1621,broadMatch,ofs-noga2008
NOGA_2008,1622,NACE_2.0,1622,exactMatch,ofs-methodologie
NOGA_2008,162200,NACE_2.0,1622,broadMatch,ofs-noga2008
NOGA_2008,1623,NACE_2.0,1623,exactMatch,ofs-methodologie
NOGA_2008,162301,NACE_2.0,1623,broadMatch,ofs-noga2008
NOGA_2008,162302,NACE_2.0,1623,broadMatch,ofs-noga2008
NOGA_2008,162303,NACE_2.0,1623,broadMatch,ofs-noga2008
NOGA_2008,1624,NACE_2.0,1624,exactMatch,ofs-methodologie
NOGA_2008,162400,NACE_2.0,1624,broadMatch,ofs-noga2008
NOGA_2008,1629,NACE_2.0,1629,exactMatch,ofs-methodologie
NOGA_2008,162900,NACE_2.0,1629,broadMatch,ofs-noga2008
NOGA_2008,17,NACE_2.0,17,exactMatch,ofs-methodologie
NOGA_2008,171,NACE_2.0,171,exactMatch,ofs-methodologie
NOGA_2008,1711,NACE_2.0,1711,exactMatch,ofs-methodologie
NOGA_2008,171100,NACE_2.0,1711,broadMatch,ofs-noga2008
NOGA_2008,1712,NACE_2.0,1712,exactMatch,ofs-methodologie
NOGA_2008,171200,NACE_2.0,1712,broadMatch,ofs-noga2008
NOGA_2008,172,NACE_2.0,172,exactMatch,ofs-methodologie
NOGA_2008,1721,NACE_2.0,1721,exactMatch,ofs-methodologie
NOGA_2008,172100,NACE_2.0,1721,broadMatch,ofs-noga2008
NOGA_2008,1722,NACE_2.0,1722,exactMatch,ofs-methodologie
NOGA_2008,172200,NACE_2.0,1722,broadMatch,ofs-noga2008
NOGA_2008,1723,NACE_2.0,1723,exactMatch,ofs-methodologie
NOGA_2008,172300,NACE_2.0,1723,broadMatch,ofs-noga2008
NOGA_2008,1724,NACE_2.0,1724,exactMatch,ofs-methodologie
NOGA_2008,172400,NACE_2.0,1724,broadMatch,ofs-noga2008
NOGA_2008,1729,NACE_2.0,1729,exactMatch,ofs-methodologie
NOGA_2008,172900,NACE_2.0,1729,broadMatch,ofs-noga2008
NOGA_2008,18,NACE_2.0,18,exactMatch,ofs-methodologie
NOGA_2008,181,NACE_2.0,181,exactMatch,ofs-methodologie
NOGA_2008,1811,NACE_2.0,1811,exactMatch,ofs-methodologie
NOGA_2008,181100,NACE_2.0,1811,broadMatch,ofs-noga2008
NOGA_2008,1812,NACE_2.0,1812,exactMatch,ofs-methodologie
NOGA_2008,181201,NACE_2.0,1812,broadMatch,ofs-noga2008
NOGA_2008,181202,NACE_2.0,1812,broadMatch,ofs-noga2008
NOGA_2008,181203,NACE_2.0,1812,broadMatch,ofs-noga2008
NOGA_2008,181204,NACE_2.0,1812,broadMatch,ofs-noga2008
NOGA_2008,1813,NACE_2.0,1813,exactMatch,ofs-methodologie
NOGA_2008,181301,NACE_2.0,1813,broadMatch,ofs-noga2008
NOGA_2008,181302,NACE_2.0,1813,broadMatch,ofs-noga2008
NOGA_2008,1814,NACE_2.0,1814,exactMatch,ofs-methodologie
NOGA_2008,181400,NACE_2.0,1814,broadMatch,ofs-noga2008
NOGA_2008,182,NACE_2.0,182,exactMatch,ofs-methodologie
NOGA_2008,1820,NACE_2.0,1820,exactMatch,ofs-methodologie
NOGA_2008,182000,NACE_2.0,1820,broadMatch,ofs-noga2008
NOGA_2008,19,NACE_2.0,19,exactMatch,ofs-methodologie
NOGA_2008,191,NACE_2.0,191,exactMatch,ofs-methodologie
NOGA_2008,1910,NACE_2.0,1910,exactMatch,ofs-methodologie
NOGA_2008,191000,NACE_2.0,1910,broadMatch,ofs-noga2008
NOGA_2008,192,NACE_2.0,192,exactMatch,ofs-methodologie
NOGA_2008,1920,NACE_2.0,1920,exactMatch,ofs-methodologie
NOGA_2008,192000,NACE_2.0,1920,broadMatch,ofs-noga2008
NOGA_2008,20,NACE_2.0,20,exactMatch,ofs-methodologie
NOGA_2008,201,NACE_2.0,201,exactMatch,ofs-methodologie
NOGA_2008,2011,NACE_2.0,2011,exactMatch,ofs-methodologie
NOGA_2008,201100,NACE_2.0,2011,broadMatch,ofs-noga2008
NOGA_2008,2012,NACE_2.0,2012,exactMatch,ofs-methodologie
NOGA_2008,201200,NACE_2.0,2012,broadMatch,ofs-noga2008
NOGA_2008,2013,NACE_2.0,2013,exactMatch,ofs-methodologie
NOGA_2008,201300,NACE_2.0,2013,broadMatch,ofs-noga2008
NOGA_2008,2014,NACE_2.0,2014,exactMatch,ofs-methodologie
NOGA_2008,201400,NACE_2.0,2014,broadMatch,ofs-noga2008
NOGA_2008,2015,NACE_2.0,2015,exactMatch,ofs-methodologie
NOGA_2008,201500,NACE_2.0,2015,broadMatch,ofs-noga2008
NOGA_2008,2016,NACE_2.0,2016,exactMatch,ofs-methodologie
NOGA_2008,201600,NACE_2.0,2016,broadMatch,ofs-noga2008
NOGA_2008,2017,NACE_2.0,2017,exactMatch,ofs-methodologie
NOGA_2008,201700,NACE_2.0,2017,broadMatch,ofs-noga2008
NOGA_2008,202,NACE_2.0,202,exactMatch,ofs-methodologie
NOGA_2008,2020,NACE_2.0,2020,exactMatch,ofs-methodologie
NOGA_2008,202000,NACE_2.0,2020,broadMatch,ofs-noga2008
NOGA_2008,203,NACE_2.0,203,exactMatch,ofs-methodologie
NOGA_2008,2030,NACE_2.0,2030,exactMatch,ofs-methodologie
NOGA_2008,203000,NACE_2.0,2030,broadMatch,ofs-noga2008
NOGA_2008,204,NACE_2.0,204,exactMatch,ofs-methodologie
NOGA_2008,2041,NACE_2.0,2041,exactMatch,ofs-methodologie
NOGA_2008,204100,NACE_2.0,2041,broadMatch,ofs-noga2008
NOGA_2008,2042,NACE_2.0,2042,exactMatch,ofs-methodologie
NOGA_2008,204200,NACE_2.0,2042,broadMatch,ofs-noga2008
NOGA_2008,205,NACE_2.0,205,exactMatch,ofs-methodologie
NOGA_2008,2051,NACE_2.0,2051,exactMatch,ofs-methodologie
NOGA_2008,205100,NACE_2.0,2051,broadMatch,ofs-noga2008
NOGA_2008,2052,NACE_2.0,2052,exactMatch,ofs-methodologie
NOGA_2008,205200,NACE_2.0,2052,broadMatch,ofs-noga2008
NOGA_2008,2053,NACE_2.0,2053,exactMatch,ofs-methodologie
NOGA_2008,205300,NACE_2.0,2053,broadMatch,ofs-noga2008
NOGA_2008,2059,NACE_2.0,2059,exactMatch,ofs-methodologie
NOGA_2008,205900,NACE_2.0,2059,broadMatch,ofs-noga2008
NOGA_2008,206,NACE_2.0,206,exactMatch,ofs-methodologie
NOGA_2008,2060,NACE_2.0,2060,exactMatch,ofs-methodologie
NOGA_2008,206000,NACE_2.0,2060,broadMatch,ofs-noga2008
NOGA_2008,21,NACE_2.0,21,exactMatch,ofs-methodologie
NOGA_2008,211,NACE_2.0,211,exactMatch,ofs-methodologie
NOGA_2008,2110,NACE_2.0,2110,exactMatch,ofs-methodologie
NOGA_2008,211000,NACE_2.0,2110,broadMatch,ofs-noga2008
NOGA_2008,212,NACE_2.0,212,exactMatch,ofs-methodologie
NOGA_2008,2120,NACE_2.0,2120,exactMatch,ofs-methodologie
NOGA_2008,212000,NACE_2.0,2120,broadMatch,ofs-noga2008
NOGA_2008,22,NACE_2.0,22,exactMatch,ofs-methodologie
NOGA_2008,221,NACE_2.0,221,exactMatch,ofs-methodologie
NOGA_2008,2211,NACE_2.0,2211,exactMatch,ofs-methodologie
NOGA_2008,221100,NACE_2.0,2211,broadMatch,ofs-noga2008
NOGA_2008,2219,NACE_2.0,2219,exactMatch,ofs-methodologie
NOGA_2008,221900,NACE_2.0,2219,broadMatch,ofs-noga2008
NOGA_2008,222,NACE_2.0,222,exactMatch,ofs-methodologie
NOGA_2008,2221,NACE_2.0,2221,exactMatch,ofs-methodologie
NOGA_2008,222100,NACE_2.0,2221,broadMatch,ofs-noga2008
NOGA_2008,2222,NACE_2.0,2222,exactMatch,ofs-methodologie
NOGA_2008,222200,NACE_2.0,2222,broadMatch,ofs-noga2008
NOGA_2008,2223,NACE_2.0,2223,exactMatch,ofs-methodologie
NOGA_2008,222300,NACE_2.0,2223,broadMatch,ofs-noga2008
NOGA_2008,2229,NACE_2.0,2229,exactMatch,ofs-methodologie
NOGA_2008,222900,NACE_2.0,2229,broadMatch,ofs-noga2008
NOGA_2008,23,NACE_2.0,23,exactMatch,ofs-methodologie
NOGA_2008,231,NACE_2.0,231,exactMatch,ofs-methodologie
NOGA_2008,2311,NACE_2.0,2311,exactMatch,ofs-methodologie
NOGA_2008,231100,NACE_2.0,2311,broadMatch,ofs-noga2008
NOGA_2008,2312,NACE_2.0,2312,exactMatch,ofs-methodologie
NOGA_2008,231200,NACE_2.0,2312,broadMatch,ofs-noga2008
NOGA_2008,2313,NACE_2.0,2313,exactMatch,ofs-methodologie
NOGA_2008,231300,NACE_2.0,2313,broadMatch,ofs-noga2008
NOGA_2008,2314,NACE_2.0,2314,exactMatch,ofs-methodologie
NOGA_2008,231400,NACE_2.0,2314,broadMatch,ofs-noga2008
NOGA_2008,2319,NACE_2.0,2319,exactMatch,ofs-methodologie
NOGA_2008,231900,NACE_2.0,2319,broadMatch,ofs-noga2008
NOGA_2008,232,NACE_2.0,232,exactMatch,ofs-methodologie
NOGA_2008,2320,NACE_2.0,2320,exactMatch,ofs-methodologie
NOGA_2008,232000,NACE_2.0,2320,broadMatch,ofs-noga2008
NOGA_2008,233,NACE_2.0,233,exactMatch,ofs-methodologie
NOGA_2008,2331,NACE_2.0,2331,exactMatch,ofs-methodologie
NOGA_2008,233100,NACE_2.0,2331,broadMatch,ofs-noga2008
NOGA_2008,2332,NACE_2.0,2332,exactMatch,ofs-methodologie
NOGA_2008,233200,NACE_2.0,2332,broadMatch,ofs-noga2008
NOGA_2008,234,NACE_2.0,234,exactMatch,ofs-methodologie
NOGA_2008,2341,NACE_2.0,2341,exactMatch,ofs-methodologie
NOGA_2008,234100,NACE_2.0,2341,broadMatch,ofs-noga2008
NOGA_2008,2342,NACE_2.0,2342,exactMatch,ofs-methodologie
NOGA_2008,234200,NACE_2.0,2342,broadMatch,ofs-noga2008
NOGA_2008,2343,NACE_2.0,2343,exactMatch,ofs-methodologie
NOGA_2008,234300,NACE_2.0,2343,broadMatch,ofs-noga2008
NOGA_2008,2344,NACE_2.0,2344,exactMatch,ofs-methodologie
NOGA_2008,234400,NACE_2.0,2344,broadMatch,ofs-noga2008
NOGA_2008,2349,NACE_2.0,2349,exactMatch,ofs-methodologie
NOGA_2008,234900,NACE_2.0,2349,broadMatch,ofs-noga2008
NOGA_2008,235,NACE_2.0,235,exactMatch,ofs-methodologie
NOGA_2008,2351,NACE_2.0,2351,exactMatch,ofs-methodologie
NOGA_2008,235100,NACE_2.0,2351,broadMatch,ofs-noga2008
NOGA_2008,2352,NACE_2.0,2352,exactMatch,ofs-methodologie
NOGA_2008,235200,NACE_2.0,2352,broadMatch,ofs-noga2008
NOGA_2008,236,NACE_2.0,236,exactMatch,ofs-methodologie
NOGA_2008,2361,NACE_2.0,2361,exactMatch,ofs-methodologie
NOGA_2008,236100,NACE_2.0,2361,broadMatch,ofs-noga2008
NOGA_2008,2362,NACE_2.0,2362,exactMatch,ofs-methodologie
NOGA_2008,236200,NACE_2.0,2362,broadMatch,ofs-noga2008
NOGA_2008,2363,NACE_2.0,2363,exactMatch,ofs-methodologie
NOGA_2008,236300,NACE_2.0,2363,broadMatch,ofs-noga2008
NOGA_2008,2364,NACE_2.0,2364,exactMatch,ofs-methodologie
NOGA_2008,236400,NACE_2.0,2364,broadMatch,ofs-noga2008
NOGA_2008,2365,NACE_2.0,2365,exactMatch,ofs-methodologie
NOGA_2008,236500,NACE_2.0,2365,broadMatch,ofs-noga2008
NOGA_2008,2369,NACE_2.0,2369,exactMatch,ofs-methodologie
