name,country,date_added,category,source_url,source_list,warning_type,additional_info
Bicore Mining,,2020-04-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bicore-mining/,finma-warnings,unauthorized_provider,bicore-mining
"MCC Group, MCC Capital Gmbh, MC Capital Gmbh, MCC Oil and Gas, MCC Holding",,2020-04-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mcc-group-mcc-capital-gmbh-mc-capital-gmbh-mcc-oil-and-gas-mcc-holding/,finma-warnings,unauthorized_provider,mcc-group-mcc-capital-gmbh-mc-capital-gmbh-mcc-oil-and-gas-mcc-holding
SCHÖNBÄCHLER (SCH) INVESTMENTS SÀRL,,2020-03-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/schoenbaechler-sch-investments-sarl/,finma-warnings,unauthorized_provider,schoenbaechler-sch-investments-sarl
Weiss Private Bank,,2020-03-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/weiss-private-bank/,finma-warnings,unauthorized_provider,weiss-private-bank
Kaze Blockchain Solutions,,2020-03-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/kaze-blockchain-solutions/,finma-warnings,unauthorized_provider,kaze-blockchain-solutions
KlickDeals GmbH,,2020-03-19,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/klickdeals-gmbh/,finma-warnings,unauthorized_provider,klickdeals-gmbh
Swiss500,,2020-03-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss500/,finma-warnings,unauthorized_provider,swiss500
CONSENCCO Holdings Financial Corporation,,2020-03-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/consencco-holdings-financial-corporation/,finma-warnings,unauthorized_provider,consencco-holdings-financial-corporation
World Invest Group SA,,2020-03-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/world-invest-group-sa/,finma-warnings,unauthorized_provider,world-invest-group-sa
World Capital Group SA,,2020-03-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/world-capital-group-sa/,finma-warnings,unauthorized_provider,world-capital-group-sa
Swisscryptocap,,2020-03-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swisscryptocap/,finma-warnings,unauthorized_provider,swisscryptocap
EOS Markets,,2020-02-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/eos-markets/,finma-warnings,unauthorized_provider,eos-markets
CHS Premium,,2020-02-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/chs-premium/,finma-warnings,unauthorized_provider,chs-premium
ICT Innovative Crypto Technology,,2020-02-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ict-innovative-crypto-technology/,finma-warnings,unauthorized_provider,ict-innovative-crypto-technology
GlobalPensionFund,,2020-02-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/globalpensionfund/,finma-warnings,unauthorized_provider,globalpensionfund
https://emmegiconsulenzesagl.com/,,2020-02-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/emmegiconsulenzesagl/,finma-warnings,unauthorized_provider,emmegiconsulenzesagl
RoyalsFX,,2020-02-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/royalsfx/,finma-warnings,unauthorized_provider,royalsfx
Swiss Crypto Bank,,2020-02-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-crypto-bank/,finma-warnings,unauthorized_provider,swiss-crypto-bank
European lnvestment Systems,,2020-02-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/european-lnvestment-systems/,finma-warnings,unauthorized_provider,european-lnvestment-systems
LTC Markets,,2020-02-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ltc-markets/,finma-warnings,unauthorized_provider,ltc-markets
Holbert & Greaves,,2020-02-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/holbert-and-greaves/,finma-warnings,unauthorized_provider,holbert-and-greaves
ROX Capital AG,,2020-01-29,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/rox-capital-ag/,finma-warnings,unauthorized_provider,rox-capital-ag
Coinyards,,2020-01-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/coinyards/,finma-warnings,unauthorized_provider,coinyards
Jürg Götze Asset Management,,2020-01-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/juerg-goetze-asset-management/,finma-warnings,unauthorized_provider,juerg-goetze-asset-management
Atwood Stanley Asset Management,,2020-01-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/atwood-stanley-asset-management/,finma-warnings,unauthorized_provider,atwood-stanley-asset-management
Cartwright & Brown Wealth Advisory,,2020-01-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cartwright-and-brown-wealth-advisory/,finma-warnings,unauthorized_provider,cartwright-and-brown-wealth-advisory
Swiss Market Service,,2020-01-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-market-service/,finma-warnings,unauthorized_provider,swiss-market-service
Suisse Investment Group LLC AND BANKING SERVICES,,2020-01-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/suisse-investment-group-llc-and-banking-services/,finma-warnings,unauthorized_provider,suisse-investment-group-llc-and-banking-services
Samuray Consulting AG,,2019-12-19,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/samuray-consulting-ag/,finma-warnings,unauthorized_provider,samuray-consulting-ag
Lescovex Exchange SA,,2019-12-18,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lescovex-exchange-sa/,finma-warnings,unauthorized_provider,lescovex-exchange-sa
International Business Permit Certificate (IBPC),,2019-12-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/international-business-permit-certificate-ibpc/,finma-warnings,unauthorized_provider,international-business-permit-certificate-ibpc
IBPC Corps / IBPC INFO,,2019-12-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ibpc-corps-ibpc-info/,finma-warnings,unauthorized_provider,ibpc-corps-ibpc-info
BridgeBond Securities,,2019-12-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bridgebond-securities/,finma-warnings,unauthorized_provider,bridgebond-securities
Investment Company Activity Ltd.,,2019-12-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/investment-company-activity-ltd/,finma-warnings,unauthorized_provider,investment-company-activity-ltd
Absolute Global Markets,,2019-12-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/absolute-global-markets/,finma-warnings,unauthorized_provider,absolute-global-markets
Swisskapitalinvest,,2019-12-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swisskapitalinvest/,finma-warnings,unauthorized_provider,swisskapitalinvest
All-Finanz-Regulierung GmbH,,2019-12-11,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/all-finanz-regulierung-gmbh/,finma-warnings,unauthorized_provider,all-finanz-regulierung-gmbh
Global Options Trade,,2019-12-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/global-options-trade/,finma-warnings,unauthorized_provider,global-options-trade
Prosperity lnvestment Management,,2019-12-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/prosperity-lnvestment-management/,finma-warnings,unauthorized_provider,prosperity-lnvestment-management
Private Investment,,2019-11-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/private-investment/,finma-warnings,unauthorized_provider,private-investment
Kredit Institut GmbH,,2019-11-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/kredit-institut-gmbh/,finma-warnings,unauthorized_provider,kredit-institut-gmbh
HandelFX Ltd.,,2019-11-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/handelfx-ltd/,finma-warnings,unauthorized_provider,handelfx-ltd
Swiss Wealth Confidence,,2019-11-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-wealth-confidence/,finma-warnings,unauthorized_provider,swiss-wealth-confidence
Globalpa AG,,2019-11-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/globalpa-ag/,finma-warnings,unauthorized_provider,globalpa-ag
Asset WW,,2019-11-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/w-w-asset-management-gmbh/,finma-warnings,unauthorized_provider,w-w-asset-management-gmbh
Pearl Bridge Financial,,2019-11-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/pearl-bridge-financial/,finma-warnings,unauthorized_provider,pearl-bridge-financial
HELVETIC PRIVATE CAPITAL GROUP AG,,2019-11-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/helvetic-private-capital-group-ag/,finma-warnings,unauthorized_provider,helvetic-private-capital-group-ag
ProCapitalMarkets,,2019-11-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/procapitalmarkets/,finma-warnings,unauthorized_provider,procapitalmarkets
J McKenzie,,2019-10-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/j-mckenzie/,finma-warnings,unauthorized_provider,j-mckenzie
Pearl Bridge Investments,,2019-10-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/pearl-bridge-investments/,finma-warnings,unauthorized_provider,pearl-bridge-investments
INGFIN,,2019-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ingfin/,finma-warnings,unauthorized_provider,ingfin
Union lnvestment Bank,,2019-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/union-lnvestment-bank/,finma-warnings,unauthorized_provider,union-lnvestment-bank
S & P Broker (SNP Broker),,2019-10-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/s-and-p-broker-snp-broker/,finma-warnings,unauthorized_provider,s-and-p-broker-snp-broker
Credito Commerciale Svizzero,,2019-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/credito-commerciale-svizzero/,finma-warnings,unauthorized_provider,credito-commerciale-svizzero
4xRoyal24 / 4fxRoyal,,2019-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/4xroyal24-4fxroyal/,finma-warnings,unauthorized_provider,4xroyal24-4fxroyal
Alpha Financial Group,,2019-10-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alpha-financial-group/,finma-warnings,unauthorized_provider,alpha-financial-group
Lionel Capital,,2019-10-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lionel-capital/,finma-warnings,unauthorized_provider,lionel-capital
Game Capitals Ads Limited,,2019-10-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/game-capital-ads-limited/,finma-warnings,unauthorized_provider,game-capital-ads-limited
Goldex Management Ltd.,,2019-10-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/goldex-management-ltd/,finma-warnings,unauthorized_provider,goldex-management-ltd
TaureneFX,,2019-10-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/taurenefx/,finma-warnings,unauthorized_provider,taurenefx
Oasis Trust Bank,,2019-09-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/oasis-trust-bank/,finma-warnings,unauthorized_provider,oasis-trust-bank
LEDCapital,,2019-09-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ledcapital/,finma-warnings,unauthorized_provider,ledcapital
Cryptos Planet,,2019-09-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cryptos-planet/,finma-warnings,unauthorized_provider,cryptos-planet
Spiral Global Trade Solutions AG,,2019-09-27,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/spiral-global-trade-solutions-ag/,finma-warnings,unauthorized_provider,spiral-global-trade-solutions-ag
SBLOCK AG,,2019-09-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sblock-ag/,finma-warnings,unauthorized_provider,sblock-ag
Prestige FM Financial Markets,,2019-09-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/prestige-fm-financial-markets/,finma-warnings,unauthorized_provider,prestige-fm-financial-markets
TFXGO.COM,,2019-09-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/tfxgo-com/,finma-warnings,unauthorized_provider,tfxgo-com
www.aquilaunder.com,,2019-09-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/www-aquilaunder-com/,finma-warnings,unauthorized_provider,www-aquilaunder-com
Limatron Management AG,,2019-09-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/limatron-management-ag/,finma-warnings,unauthorized_provider,limatron-management-ag
Alliance for Global Strategic Affairs,,2019-09-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/alliance-for-global-strategic-affairs/,finma-warnings,unauthorized_provider,alliance-for-global-strategic-affairs
DACHFIN,,2019-09-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/dachfin/,finma-warnings,unauthorized_provider,dachfin
Cavendish Knight Asset Management,,2019-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cavendish-knight-asset-management/,finma-warnings,unauthorized_provider,cavendish-knight-asset-management
Blue Hill Mining,,2019-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/blue-hill-mining/,finma-warnings,unauthorized_provider,blue-hill-mining
Griffin Financial Solutions,,2019-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/griffin-financial-solutions/,finma-warnings,unauthorized_provider,griffin-financial-solutions
StainWayFinancials; Stainway Financials,,2019-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stainwayfinancials-stainway-financials/,finma-warnings,unauthorized_provider,stainwayfinancials-stainway-financials
Fxtradingmarket,,2019-09-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fxtradingmarket/,finma-warnings,unauthorized_provider,fxtradingmarket
Vista Holding Group AG,,2019-09-16,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/vista-holding-group-ag/,finma-warnings,unauthorized_provider,vista-holding-group-ag
Finance Swiss Ltd,,2019-09-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/finance-swiss-ltd/,finma-warnings,unauthorized_provider,finance-swiss-ltd
Swiss Financial Service and Security European Regulator (SFSSER),,2019-09-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sfsser/,finma-warnings,unauthorized_provider,sfsser
XLarge Assets Financial AG,,2019-09-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/xlarge-assets-financial-ag/,finma-warnings,unauthorized_provider,xlarge-assets-financial-ag
Fx Zurich,,2019-08-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fx-zurich/,finma-warnings,unauthorized_provider,fx-zurich
Zuercher Capital,,2019-08-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zuercher-capital/,finma-warnings,unauthorized_provider,zuercher-capital
Goldberg and Schwarz,,2019-08-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/goldberg-and--schwarz/,finma-warnings,unauthorized_provider,goldberg-and--schwarz
Berlingier Private Bank,,2019-08-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/berlingier-private-bank/,finma-warnings,unauthorized_provider,berlingier-private-bank
SwissCapital,,2019-08-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swisscapital/,finma-warnings,unauthorized_provider,swisscapital
RNP Banking,,2019-08-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/rnp-banking/,finma-warnings,unauthorized_provider,rnp-banking
Trader Bank,,2019-08-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/trader-bank/,finma-warnings,unauthorized_provider,trader-bank
CCXMarkets,,2019-08-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ccxmarkets/,finma-warnings,unauthorized_provider,ccxmarkets
SEK Capital SA,,2019-08-22,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sek-capital-sa/,finma-warnings,unauthorized_provider,sek-capital-sa
Ciex.io,,2019-08-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ciex-io/,finma-warnings,unauthorized_provider,ciex-io
Deutsch Invest Limited,,2019-08-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/deutsch-invest-limited/,finma-warnings,unauthorized_provider,deutsch-invest-limited
Baerenberg Group,,2019-08-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/baerenberg-group/,finma-warnings,unauthorized_provider,baerenberg-group
Funkenberg Investments,,2019-08-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/funkenberg-investments/,finma-warnings,unauthorized_provider,funkenberg-investments
Marc Finance,,2019-08-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/marc-finance/,finma-warnings,unauthorized_provider,marc-finance
J.F. Global Advisors,,2019-08-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/j-f-global-advisors/,finma-warnings,unauthorized_provider,j-f-global-advisors
Stanford Advisory,,2019-08-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stanford-advisory/,finma-warnings,unauthorized_provider,stanford-advisory
TrustFX,,2019-08-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/trustfx/,finma-warnings,unauthorized_provider,trustfx
Global Market Trend,,2019-08-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/global-market-trend/,finma-warnings,unauthorized_provider,global-market-trend
SIS – Safe Invest Services,,2019-08-16,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sis-safe-invest-services/,finma-warnings,unauthorized_provider,sis-safe-invest-services
Apollo Swiss AG,,2019-08-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/apollo-swiss-ag/,finma-warnings,unauthorized_provider,apollo-swiss-ag
Citadel Consultancy Management Limited,,2019-08-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/citadel-consultancy-management-limited/,finma-warnings,unauthorized_provider,citadel-consultancy-management-limited
InterBankBrokers / ANG Group,,2019-07-31,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/interbankbrokers-ang-group/,finma-warnings,unauthorized_provider,interbankbrokers-ang-group
CoinFinex,,2019-07-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/coinfinex/,finma-warnings,unauthorized_provider,coinfinex
eCharge.io AG,,2019-07-25,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/echarge-io-ag/,finma-warnings,unauthorized_provider,echarge-io-ag
TRADEXFUNDS,,2019-07-25,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/tradexfunds/,finma-warnings,unauthorized_provider,tradexfunds
Swiss AG / R.O.X.,,2019-07-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-ag--rox/,finma-warnings,unauthorized_provider,swiss-ag--rox
Zuitex,,2019-07-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zuitex/,finma-warnings,unauthorized_provider,zuitex
Affinity Group Investing Ltd,,2019-07-12,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/affinity-group-investing-ltd/,finma-warnings,unauthorized_provider,affinity-group-investing-ltd
Licreston Asset Management,,2019-07-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/licreston-asset-management/,finma-warnings,unauthorized_provider,licreston-asset-management
ITT Service AG in Liquidation,,2019-07-09,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/itt-service-ag-in-liquidation/,finma-warnings,unauthorized_provider,itt-service-ag-in-liquidation
Bergmann Finance,,2019-07-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bergmann-finance/,finma-warnings,unauthorized_provider,bergmann-finance
"UBS Investment Consulting, UBS Financial Services Group, UBS Investment AG [kein Bezug zu von der FINMA bewilligten Instituten]",,2019-07-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ubs-investment-consulting-ubs-financial-services-group-ubs-investment-ag/,finma-warnings,unauthorized_provider,ubs-investment-consulting-ubs-financial-services-group-ubs-investment-ag
"UBS Finance, UBS Investment AG, UBS Investment Group [kein Bezug zu von der FINMA bewilligten Instituten]",,2019-07-03,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ubs-finance-ubs-investment-ag-ubs-investment-group/,finma-warnings,unauthorized_provider,ubs-finance-ubs-investment-ag-ubs-investment-group
AXenS,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/axens/,finma-warnings,unauthorized_provider,axens
Neofinanzen,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/neofinanzen/,finma-warnings,unauthorized_provider,neofinanzen
Stanford Capital Markets,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stanford-capital-markets/,finma-warnings,unauthorized_provider,stanford-capital-markets
Swaye Capital Management,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swaye-capital-management/,finma-warnings,unauthorized_provider,swaye-capital-management
Swiss Capital Plus Bank,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-capital-plus-bank/,finma-warnings,unauthorized_provider,swiss-capital-plus-bank
Swiss Bank Global Limited,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-bank-global-limited/,finma-warnings,unauthorized_provider,swiss-bank-global-limited
Proud Market,,2019-06-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/proud-market/,finma-warnings,unauthorized_provider,proud-market
WealthCapital,,2019-06-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wealthcapital/,finma-warnings,unauthorized_provider,wealthcapital
Willowdale Trading,,2019-06-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/willowdale-trading/,finma-warnings,unauthorized_provider,willowdale-trading
AXE Crypto Currency,,2019-06-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/axe-crypto-currency/,finma-warnings,unauthorized_provider,axe-crypto-currency
Goldberg and Schwarz,,2019-06-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/goldberg-and-schwarz/,finma-warnings,unauthorized_provider,goldberg-and-schwarz
FXnow,,2019-06-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/fxnow/,finma-warnings,unauthorized_provider,fxnow
feingoldscheideanstalt-seit1973.de,,2019-06-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/feingoldscheideanstalt-seit1973-de/,finma-warnings,unauthorized_provider,feingoldscheideanstalt-seit1973-de
Crypto de Suisse,,2019-05-29,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/crypto-de-suisse/,finma-warnings,unauthorized_provider,crypto-de-suisse
LAPO BC AG,,2019-05-28,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lapo-bc-ag/,finma-warnings,unauthorized_provider,lapo-bc-ag
Global Trade Solutions AG,,2019-05-27,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/global-trade-solutions-ag/,finma-warnings,unauthorized_provider,global-trade-solutions-ag
Coin Chambers,,2019-05-27,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/coin-chambers/,finma-warnings,unauthorized_provider,coin-chambers
Koya Trading Europe,,2019-05-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/koya-trading-europe/,finma-warnings,unauthorized_provider,koya-trading-europe
Zurich Corporation,,2019-05-13,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zurich-corporation/,finma-warnings,unauthorized_provider,zurich-corporation
Privat Suisse,,2019-05-09,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/privat-suisse/,finma-warnings,unauthorized_provider,privat-suisse
IFS International Financial Services,,2019-05-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ifs-international-financial-services/,finma-warnings,unauthorized_provider,ifs-international-financial-services
ANTAROS AG,,2019-05-02,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/antaros-ag/,finma-warnings,unauthorized_provider,antaros-ag
Swiss Banking Control,,2019-04-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-banking-control/,finma-warnings,unauthorized_provider,swiss-banking-control
JT Capital Markets,,2019-04-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/jt-capital-markets/,finma-warnings,unauthorized_provider,jt-capital-markets
Dave's Consulting House GmbH,,2019-04-26,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/daves-consulting-house-gmbh/,finma-warnings,unauthorized_provider,daves-consulting-house-gmbh
Swissinv24,,2019-04-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swissinv24/,finma-warnings,unauthorized_provider,swissinv24
Novomountain Ltd,,2019-04-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/novomountain-ltd/,finma-warnings,unauthorized_provider,novomountain-ltd
AWE SWISS FX,,2019-04-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/awe-swiss-fx/,finma-warnings,unauthorized_provider,awe-swiss-fx
69brokers,,2019-04-02,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/69brokers/,finma-warnings,unauthorized_provider,69brokers
BlackNumbers,,2019-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/blacknumbers/,finma-warnings,unauthorized_provider,blacknumbers
Ebosia,,2019-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/ebosia/,finma-warnings,unauthorized_provider,ebosia
Andrioncapital Asset Management SA,,2019-03-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/andrioncapital-asset-management-sa/,finma-warnings,unauthorized_provider,andrioncapital-asset-management-sa
Companie general cryptobanco GmbH,,2019-03-27,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/companie-general-cryptobanco-gmbh/,finma-warnings,unauthorized_provider,companie-general-cryptobanco-gmbh
Axeinvest,,2019-03-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/axeinvest/,finma-warnings,unauthorized_provider,axeinvest
WiseBank,,2019-03-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wisebank/,finma-warnings,unauthorized_provider,wisebank
